2257.646221531;906.104414216;1612.386640434;0.286723902;0.001745565;52.201031725;7.830933374
2268.397610959;916.390723573;1615.514339076;0.301218998;0.001290667;54.444183126;49.675546179
2278.308896151;925.839978850;1618.505020589;0.313485428;0.000931293;69.616267285;47.207303365
2295.364399984;942.037946092;1623.844644395;0.320378532;0.000585657;70.852262967;10.300820686
2311.762562303;957.558857196;1629.136108644;0.332843774;0.000438356;78.260862282;30.287415786
2333.489072240;978.086004631;1636.254899124;0.333104156;-0.000081477;86.347769772;-5.526381758
2359.805298695;1002.974080230;1644.806103182;0.327980876;-0.000375599;50.121765786;-30.883807882
2373.980908792;1016.412422215;1649.318140195;0.321275059;-0.000309036;56.088757567;72.693518153
2387.055556178;1028.821747464;1653.435777272;0.319212441;-0.000116722;76.862854640;68.742013720
2417.534353930;1057.773144935;1662.963291420;0.318570406;0.000036055;80.874521548;-24.614950614
2443.579241543;1082.496879889;1671.153029616;0.320780734;-0.000049592;50.056527693;-41.824228205
2459.581837192;1097.675710545;1676.221162392;0.318665089;-0.001122067;45.742169856;8.761604214
2469.457961796;1107.058664538;1679.302958782;0.301550091;-0.002614538;49.307241630;14.769658635
2518.398296474;1154.570556434;1689.996724114;-0.040204833;-0.011432944;48.798399090;23.392893454
2531.076285391;1167.156025907;1688.638356399;-0.199765905;-0.011359292;56.496308741;13.334535761
2533.383736590;1169.410488050;1688.153743570;-0.225461875;-0.011689725;56.929549808;8.963761010
2548.759958697;1183.865258829;1683.011714871;-0.461933370;-0.013505564;55.417330364;0.275965728
2566.634134808;1198.924143584;1673.460103538;-0.664407272;-0.012210743;57.095129245;-1.894247770
2586.114663570;1212.526039129;1659.578201221;-0.921026410;-0.014989810;53.178854622;-3.169233098
2590.352372379;1214.991834161;1656.134584614;-0.986223589;-0.015788705;53.062370330;6.351453328
2609.602262243;1222.771558177;1638.653061150;-1.325455069;-0.010963481;67.997054830;15.140569000
2626.600228837;1225.679744004;1621.916890038;-1.411863306;-0.003879033;67.768954417;-8.164088342
2647.763804327;1228.232178233;1600.908366091;-1.462221213;-0.001097543;58.647378019;-11.103000843
2653.825159095;1228.874292999;1594.881130279;-1.466648398;-0.000756636;57.789816940;-9.508689428
2662.299872620;1229.725027438;1586.449241877;-1.473371600;-0.000689668;56.042043712;13.285346583
2683.347692133;1231.651609604;1565.489861294;-1.482468988;-0.000235523;78.209968140;18.413083043
2704.880278363;1233.516212843;1544.038161003;-1.483207345;0.000144393;74.702891559;-22.289198318
2724.750623164;1235.307186950;1524.248732249;-1.477061807;0.000236740;60.669626079;6.839552204
2737.983924788;1236.562992386;1511.075157917;-1.474568287;0.000155919;66.229808110;58.937769368
2749.915544846;1237.722048048;1499.199968711;-1.473057648;0.000073648;81.882777789;58.576651005
2769.757878112;1239.664830087;1479.452974610;-1.473343876;-0.000068142;87.290487622;-21.709941848
2793.457529855;1241.931368985;1455.861976237;-1.476479387;-0.000366904;47.885886380;-65.708418752
2803.975917228;1242.891113704;1445.387473546;-1.481433810;-0.000303822;39.593252004;2.344723076
2821.529263492;1244.434038910;1427.902073495;-1.481868944;0.000168141;50.628038235;26.426965375
2830.810497250;1245.262304486;1418.657875440;-1.479361604;0.000460933;55.004622328;29.062480765
2836.502193514;1245.787916650;1412.990503790;-1.476072206;-0.000152796;58.174655110;26.482002106
2848.640201523;1246.986829463;1400.911907902;-1.496841885;-0.004773165;61.383725248;1.218186452
2868.638160426;1247.685415353;1380.978410908;-1.693182279;-0.019815939;54.182036822;-30.009885651
2880.145764008;1244.558729112;1369.965665233;-1.987421691;-0.030451798;45.628834588;3.393101731
2888.045819889;1240.570637178;1363.174005922;-2.254473491;-0.027090728;51.508837890;17.844263464
2902.846225320;1229.724253743;1353.233859679;-2.469288204;-0.014321491;51.048286227;-9.578809374
2914.650447158;1219.470997989;1347.394449478;-2.636528839;-0.007461283;44.714867073;7.179078926
2927.929697444;1207.802814328;1341.055667510;-2.635422149;0.000268884;52.279054255;56.423775651
2944.030534192;1193.794580191;1333.118067476;-2.627470701;0.000224977;78.666830499;8.778138039
2960.890280146;1179.110385815;1324.834041789;-2.628424516;-0.000194751;71.695334806;-55.324098938
2971.413920341;1169.931459391;1319.686781598;-2.631381651;-0.000205036;46.801321468;53.435180266
2993.326525064;1150.803230911;1308.996923382;-2.632408551;-0.000022746;124.969363445;45.198290753
3011.054770790;1135.323426645;1300.355953774;-2.632465874;0.000007277;123.445849222;-42.906085778
3029.271472037;1119.417427820;1291.476347694;-2.632136587;0.000021076;61.230446648;-40.845442679
3047.982273888;1103.083716139;1282.349247573;-2.631684576;0.000040179;67.786914076;15.013268434
3071.257195223;1082.776341390;1270.976806500;-2.630285566;0.000053702;67.748695509;13.540316169
3084.006077366;1071.660032385;1264.734878965;-2.629645668;0.000039695;71.349017892;12.582541158
3095.496145277;1061.644605380;1259.103459911;-2.629298267;0.000013998;72.307042275;4.720256524
3108.611471748;1050.213540012;1252.673643992;-2.629357751;-0.000027358;72.900040786;3.856012763
3120.280756986;1040.041261000;1246.955518906;-2.629913956;-0.000069719;73.596871499;20.677871542
3145.783316798;1017.793936510;1234.488090159;-2.632921181;-0.000094803;92.420483823;1.939966802
3168.594608593;997.859716219;1223.398399222;-2.634612130;-0.000015903;85.242270094;-40.412124202
3187.286630495;981.502559607;1214.352124567;-2.634017588;0.000162101;68.687348032;-6.773133325
3210.782616663;960.988040446;1202.897338525;-2.626360703;0.000546452;79.300688755;11.567589363
3220.345774587;952.677508883;1198.165675005;-2.620276356;0.000845708;79.545909253;20.266201244
3236.205931955;938.973922614;1190.181205500;-2.601353239;0.001109925;89.673381868;25.151956155
3267.775614279;912.137561727;1173.558726590;-2.571541346;0.002059830;85.750535599;-12.139156503
3286.694536504;896.444810845;1162.993152974;-2.519924330;0.002217023;82.596440518;-5.179642371
3323.385470819;867.164370038;1140.896305902;-2.474962920;0.001822996;83.548247073;40.659936635
