s_m,x_m,y_m,psi_rad,kappa_radpm,vx_realistic_mps,ax_realistic_mps2
4927.0370013,248.2436336,-238.7526437,3.0474777,-0.0000169,61.446088234512,0.623953439853365
4929.0366104,248.055683,-240.7434002,3.0474417,-0.0000191,61.466303404931,0.621295168040752
4931.0362196,247.8676561,-242.7341496,3.0474008,-0.0000218,61.4864080314073,0.618100361231423
4933.0358288,247.6795425,-244.7248906,3.0473545,-0.0000247,61.506445345435,0.616232018304891
4935.0354379,247.4913306,-246.7156224,3.0473019,-0.0000279,61.526390769145,0.613605440818629
4937.0350471,247.3030072,-248.7063438,3.0472424,-0.0000317,61.5462272470516,0.61045109919224
4939.0346563,247.1145578,-250.6970531,3.0471752,-0.0000357,61.5659972101341,0.608599953560239
4941.0342655,246.9259662,-252.6877489,3.0470994,-0.0000401,61.5856763818892,0.605999146370195
4943.0338746,246.7372146,-254.6784298,3.0470143,-0.000045,61.6052479063264,0.602876378474192
4945.0334838,246.5482837,-256.6690934,3.0469192,-0.0000502,61.6247538140893,0.601045706128831
4947.033093,246.3591531,-258.659738,3.0468134,-0.0000557,61.6441697293213,0.598461681977185
4949.0327022,246.1698007,-260.650362,3.0466964,-0.0000614,61.6634791962501,0.595367577072378
4951.0323113,245.980204,-262.6409622,3.0465678,-0.0000672,61.6827237448203,0.593551508003191
4953.0319205,245.7903396,-264.631537,3.0464275,-0.0000731,61.7018791000056,0.590984451336728
4955.0315297,245.6001841,-266.6220844,3.0462755,-0.0000789,61.72092930589,0.587922357767023
4957.0311388,245.4097147,-268.6126013,3.0461121,-0.0000844,61.7399151915364,0.586117925609297
4959.030748,245.2189097,-270.6030861,3.0459383,-0.0000894,61.7588130831149,0.583580425869353
4961.0303572,245.027749,-272.5935372,3.0457551,-0.0000936,61.7776073236572,0.580556741002663
4963.0299664,244.8362157,-274.583952,3.0455641,-0.0000971,61.7963382417069,0.578776454782962
4965.0295755,244.6442961,-276.5743297,3.0453674,-0.0000996,61.8149822642693,0.576265693252374
4967.0291847,244.4519808,-278.5646695,3.0451672,-0.0001003,61.8308204342293,0.489676492281685
4969.0287939,244.2592663,-280.5549703,3.0449663,-0.0001001,61.8382486874614,0.229706175189125
4971.0284031,244.0661541,-282.5452326,3.044768,-0.0000983,61.8286552024152,-0.296657115093738
4973.0280122,243.8726511,-284.5354573,3.0445744,-0.0000951,61.7849758178586,-1.3501057096035
4975.0276214,243.6787698,-286.5256448,3.0443879,-0.0000911,61.7163004766636,-2.12078747376203
4977.0272306,243.4845264,-288.515797,3.0442108,-0.000086,61.6098497788324,-3.28268012457761
4979.0268397,243.2899409,-290.5059161,3.0440446,-0.00008,61.4513855906436,-4.87615273413574
4981.0264489,243.0950371,-292.4960038,3.0438909,-0.0000735,61.259377948257,-5.89150230019083
4983.0260581,242.8998408,-294.4860628,3.0437509,-0.0000664,61.0198124126226,-7.32490121963335
4985.0256673,242.7043803,-296.4760961,3.0436256,-0.0000588,60.7231942255776,-9.02956185499348
4987.0252764,242.5086859,-298.4661062,3.0435158,-0.000051,60.3924598117124,-10.0162363853843
4989.0248856,242.3127884,-300.4560963,3.0434216,-0.0000431,60.0154477211697,-11.351027224931
4991.0244948,242.1167194,-302.4460698,3.0433432,-0.0000353,59.5900137903961,-12.7235415882391
4993.0241039,241.9205097,-304.4360291,3.0432803,-0.0000278,59.1386907339456,-13.3988692625801
4995.0237131,241.7241891,-306.4259776,3.0432314,-0.0000211,58.6548702229936,-14.2505197638213
4997.0233223,241.5277848,-308.4159179,3.0431963,-0.000014,58.1474888087618,-14.8187321080447
4999.0229315,241.3313247,-310.4058526,3.0431751,-0.000008,57.6331755517948,-14.8897921106487
5001.0225406,241.1348321,-312.3957841,3.0431626,-0.0000046,57.1156244664501,-14.8499939291721
5003.0221498,240.9383204,-314.3857139,3.0431554,-0.000003,56.5963103446844,-14.7659386545919
5005.021759,240.7417968,-316.3756423,3.0431506,-0.0000016,56.0758625884443,-14.6628600212826
5007.0213682,240.5452668,-318.3655701,3.0431491,0.0000001,55.553814580908,-14.5718599784867
5009.0209773,240.3487369,-320.355498,3.0431502,0.0000008,55.0297698311565,-14.4905188768777
5011.0205865,240.15221,-322.3454261,3.0431521,0.000001,54.5044434061818,-14.388115600885
5013.0201957,239.9556869,-324.3353546,3.0431537,0.0000007,53.9773063696006,-14.2989810458832
5015.0198048,239.7591665,-326.3252835,3.0431548,0.0000004,53.447914000319,-14.2203023411478
5017.019414,239.5626475,-328.3152123,3.0431552,0,52.9170735121126,-14.1184692236779
5019.0190232,239.3661287,-330.3051412,3.0431551,-0.0000001,52.3841855457704,-14.0311851417327
5021.0186324,239.1696094,-332.2950702,3.0431547,-0.0000002,51.848750555361,-13.955217134846
5023.0182415,238.9730895,-334.284999,3.0431544,-0.0000001,51.3116794052018,-13.8538304236146
5025.0178507,238.776569,-336.2749277,3.0431542,-0.0000001,50.7722926030309,-13.7683771444981
5027.0174599,238.5800482,-338.2648566,3.0431541,0,50.230027684312,-13.6951797883896
5029.0170691,238.3835273,-340.2547853,3.0431541,0,49.685912468496,-13.5941021224793
5031.0166782,238.1870065,-342.244714,3.0431541,0,49.1391758188518,-13.5104650381512
5033.0162874,237.9904857,-344.2346428,3.0431542,0,48.5891822592,-13.4401180836408
5035.0158966,237.7939648,-346.2245716,3.043154,0,48.0370926698255,-13.3391965911023
5037.0155057,237.5974439,-348.2145004,3.0431543,0.0000003,47.4820300557909,-13.2573646395085
5039.0151149,237.4009238,-350.2044286,3.0431542,-0.0000006,46.9232740377211,-13.1899602682274
5041.0147241,237.2044006,-352.1943577,3.0431492,-0.0000107,46.3624474626739,-13.081834112853
5043.0143333,237.0078284,-354.1842817,3.0430973,-0.0000411,45.7989374400124,-12.986003488843
5045.0139424,236.8110785,-356.1741902,3.0429589,-0.0001035,45.2352579915536,-12.8310340935507
5047.0135516,236.6139175,-358.164037,3.0426765,-0.0001912,44.6729109454809,-12.6423686237161
5049.0131608,236.4159814,-360.1538236,3.0421666,-0.0003188,44.1136725237201,-12.4156432198951
5051.01277,236.2167518,-362.1434175,3.0413426,-0.0005195,43.5625234919013,-12.0830236597142
5053.0123791,236.0154454,-364.1328872,3.0400804,-0.0007548,43.018137833441,-11.7856210810252
5055.0119883,235.8111241,-366.1220501,3.0382971,-0.0010288,42.4847084157398,-11.4046618425477
5057.0115975,235.6026979,-368.1107108,3.0359264,-0.001352,41.9683463336203,-10.9042194824183
5059.0112066,235.3888863,-370.0988818,3.032884,-0.0017,41.4639373727159,-10.5230546135727
5061.0108158,235.1683087,-372.0863064,3.0291069,-0.0020777,40.977479735256,-10.0280237246319
5063.010425,234.9394802,-374.0726983,3.0245612,-0.0024725,40.5142371367259,-9.43945313975755
5065.0100342,234.7008212,-376.0580425,3.0192189,-0.0028701,40.0656692857876,-9.03815491866277
5067.0096433,234.450774,-378.0419767,3.013085,-0.0032648,39.6380228763837,-8.52291524613067
5069.0092525,234.1878093,-380.0240913,3.00618,-0.0036375,39.2327693194842,-7.9922289497508
5071.0088617,233.9104128,-382.0044073,2.9985436,-0.003991,38.8401740083353,-7.66426546699547
5073.0084709,233.6172341,-383.9824319,2.9902412,-0.0043126,38.4643555438829,-7.26453688839001
5075.00808,233.3070595,-385.9576421,2.9813283,-0.0045946,38.1027006131117,-6.92406665728371
5077.0076892,232.978709,-387.9301862,2.9718739,-0.0048522,37.7482627948001,-6.72242605883495
5079.0072984,232.6312555,-389.8994017,2.9619464,-0.0050767,37.40252153907,-6.49695114042488
5081.0069075,232.2638913,-391.8647051,2.9515862,-0.0052828,37.0629717466924,-6.32242141338375
5083.0065167,231.8757105,-393.8264151,2.9408226,-0.0054814,36.7272540084183,-6.19438230661243
5085.0061259,231.4660794,-395.7836228,2.9296666,-0.0056763,36.3971455535461,-6.03592505797055
5087.0057351,231.0343422,-397.7357083,2.9181306,-0.0058617,36.073251096341,-5.86933681500483
5089.0053442,230.5796203,-399.6831828,2.9062291,-0.0060361,35.7532765594678,-5.74678819022032
5091.0049534,230.1014987,-401.6247521,2.8940013,-0.0061943,35.4392745282833,-5.58974364759905
5093.0045626,229.5995782,-403.5598349,2.8816622,-0.0060742,35.1309002777165,-5.44156947471685
5095.0041718,229.0739401,-405.4896156,2.8697074,-0.0060129,34.8263996284912,-5.326551618057
5097.0037809,228.5250208,-407.4123646,2.8571056,-0.0065946,34.52858782707,-5.16469287714578
5099.0033901,227.9506092,-409.3285289,2.8434654,-0.0069807,34.236826023614,-5.01676056513299
5101.0029993,227.3496598,-411.2359478,2.8291841,-0.0072833,33.9492036357133,-4.903915393089
5103.0026084,226.7208883,-413.1348994,2.8144318,-0.0074747,33.6686665231654,-4.74325758244597
5105.0022176,226.0634944,-415.0250911,2.7992864,-0.0076438,33.3926383790853,-4.62860631261248
5107.0018268,225.3784192,-416.9018769,2.7838458,-0.0078085,33.1197274043439,-4.53887554085873
5109.001436,224.6629543,-418.7708814,2.7681086,-0.0079247,32.8509480619008,-4.43375504882383
5111.0010451,223.9179438,-420.6283047,2.7521417,-0.0080154,32.5839578482929,-4.36847369477842
5113.0006543,223.144953,-422.4695224,2.7360476,-0.0081546,32.3181368022889,-4.31392861361718
5115.0002635,222.3404706,-424.3011899,2.7193103,-0.0085789,32.0532522541943,-4.26357967858085
5116.9998726,221.5051018,-426.1178839,2.7017505,-0.0089641,31.7884699503337,-4.22686571283944
5118.9994818,220.6385063,-427.9170076,2.6836265,-0.0090514,31.5237755911441,-4.19041737317051
5120.999091,219.7386243,-429.7023161,2.6659371,-0.0086297,31.259204792244,-4.15344740296145
5122.9987002,218.8079134,-431.4715398,2.6486241,-0.0087884,30.9944213229986,-4.12173816161269
5124.9983093,217.8460334,-433.2245542,2.6307926,-0.0090188,30.729124092242,-4.09457170182309
5126.9979185,216.8525023,-434.9603129,2.612601,-0.0091699,30.4631523666493,-4.06964905010399
5128.9975277,215.8277748,-436.6767458,2.5940858,-0.0093565,30.1955706779686,-4.05858393367438
5130.9971369,214.7707588,-438.3742846,2.5751863,-0.0095406,29.9268927397032,-4.03918413520382
5132.996746,213.6814201,-440.0515377,2.5559205,-0.0097271,29.6571464625604,-4.01892868759885
5134.9963552,212.5598696,-441.7069743,2.5362743,-0.0099273,29.3859133962969,-4.00438999957955
5136.9959644,211.4053813,-443.3402289,2.5162051,-0.0101416,29.1143082765424,-3.97301625565572
5138.9955735,210.2183578,-444.9492354,2.4956798,-0.0104139,28.8498437149723,-3.8331151931672
5140.9951827,208.9980253,-446.5332015,2.4744878,-0.0107815,28.6114760404108,-3.42489951719731
5142.9947919,207.7438122,-448.0905467,2.4526,-0.011099,28.4300220013013,-2.58810827048855
5144.9944011,206.4555934,-449.6194035,2.4301306,-0.0113535,28.2868568378329,-2.03036704132594
5146.9940102,205.1328281,-451.1188583,2.4072493,-0.0115308,28.1859562318131,-1.42481374543844
5148.9936194,203.7759995,-452.5873148,2.3840876,-0.0116307,28.1142636764002,-1.00927387099583
5150.9932286,202.3853603,-454.0238654,2.3607524,-0.0117044,28.0473886264606,-0.939136832948167
5152.9928378,200.9611228,-455.427838,2.3372878,-0.0117599,27.9822525590819,-0.912565936250953
5154.9924469,199.5048446,-456.7973913,2.3137218,-0.0118154,27.9059898318419,-1.06575574830719
5156.9920561,198.0164582,-458.1323127,2.2900403,-0.0118771,27.8207064977034,-1.18837182373014
5158.9916653,196.4962947,-459.4319333,2.2662186,-0.011946,27.7278822618223,-1.28931575876839
5160.9912744,194.9460057,-460.6944703,2.2422527,-0.0120272,27.6267309519187,-1.40007155292924
5162.9908836,193.3659421,-461.9192632,2.2181248,-0.0121108,27.5243155439999,-1.41235520521452
5164.9904928,191.7560883,-463.1058744,2.1938172,-0.0121962,27.4213897572047,-1.41410880414619
5166.990102,190.1179389,-464.2527554,2.1693436,-0.0122812,27.3184350733557,-1.40920569863868
5168.9897111,188.4526919,-465.3586964,2.1447125,-0.0123602,27.2153043016668,-1.40630151783866
5170.9893203,186.7599737,-466.4235551,2.1199111,-0.0124437,27.112024559482,-1.40300227623711
5172.9889295,185.0410921,-467.4460715,2.0949338,-0.012534,27.0085508236172,-1.40028814681371
5174.9885387,183.2980407,-468.4246853,2.0697946,-0.0126183,26.9246917284178,-1.13091921201036
5176.9881478,181.5302694,-469.3593266,2.0444784,-0.0126884,26.8609187197448,-0.857685184967847
5178.987757,179.738842,-470.2490733,2.0190606,-0.0127256,26.820181770693,-0.546807910195492
5180.9873662,177.9263517,-471.0927019,1.9938822,-0.0124636,26.821105971397,0.0123962512000466
5182.9869753,176.0921257,-471.8913941,1.9690807,-0.0124262,26.8295267436672,0.112967019465904
5184.9865845,174.2399555,-472.6436513,1.9440279,-0.0126405,26.8452947118673,0.211627071393521
5186.9861937,172.3677375,-473.3497603,1.9189426,-0.0124382,26.8950643881663,0.668790750863672
5188.9858029,170.4792048,-474.0088674,1.8943583,-0.0120539,26.9731110263826,1.05126291626208
5190.985412,168.5773546,-474.6216375,1.870795,-0.0115476,27.0755731113288,1.38475586687065
5192.9850212,166.65928,-475.1910388,1.8480736,-0.011166,27.2005518183646,1.69617141105053
5194.9846304,164.7292887,-475.7172753,1.8259242,-0.0110708,27.3185345435501,1.60839187567209
5196.9842396,162.7903238,-476.2001083,1.8037541,-0.0111365,27.4272191218886,1.4877955034796
5198.9838487,160.8399651,-476.6398893,1.7813484,-0.0112758,27.5166609799134,1.22881085193024
5200.9834579,158.8790449,-477.0357037,1.7584609,-0.0116471,27.5875184417994,0.976326347451647
5202.9830671,156.9122705,-477.3852617,1.7347758,-0.0120873,27.6477891259442,0.832430100855664
5204.9826762,154.9359182,-477.6875253,1.7102344,-0.0124193,27.698621657609,0.70348704121527
5206.9822854,152.9549488,-477.9408394,1.6858888,-0.0119355,27.7413011589598,0.591652674116244
5208.9818946,150.9670569,-478.1469581,1.6624148,-0.0116925,27.7829321256157,0.577994816303172
5210.9815038,148.9716812,-478.3067526,1.6389976,-0.0116962,27.8244666940647,0.577520175579684
5212.9811129,146.9762749,-478.4196811,1.6156837,-0.011634,27.8695008903778,0.62715584502359
5214.9807221,144.9788338,-478.4861998,1.5925249,-0.0115311,27.9206781727995,0.713936940845619
5216.9803313,142.9776749,-478.506658,1.5695487,-0.0114145,27.9771031606802,0.78866201313253
5218.9799405,140.9779804,-478.4814511,1.5468874,-0.0112561,28.0415317617783,0.902476914859347
5220.9795496,138.980324,-478.4112955,1.5245579,-0.0110791,28.1130890813007,1.00476491788542
5222.9791588,136.9827796,-478.2967779,1.5025714,-0.0108491,28.1879906959442,1.05446648812365
5224.978768,134.9890356,-478.1390378,1.4812293,-0.0105063,28.2660342928227,1.10168406116282
5226.9783771,132.9991667,-477.9392717,1.4602149,-0.0105739,28.3440990177637,1.10502959947606
5228.9779863,131.0141645,-477.6974937,1.4389251,-0.0106882,28.421287246306,1.09561898601044
5230.9775955,129.0349375,-477.4134008,1.4175344,-0.0107065,28.496805827301,1.07480342205493
5232.9772047,127.0622128,-477.0870184,1.3961421,-0.0106856,28.5699234302869,1.04334948387912
5234.9768138,125.0969078,-476.7185618,1.3748016,-0.010656,28.6421607797961,1.03341431163561
5236.976423,123.1398582,-476.308309,1.3535313,-0.0106187,28.7135825125589,1.0243117929841
5238.9760322,121.1920445,-475.8566293,1.3323548,-0.0105609,28.7858605796878,1.03919020969069
5240.9756414,119.2541423,-475.3639063,1.3113003,-0.0104912,28.8596014733699,1.06291466565214
5242.9752505,117.3269164,-474.8306192,1.2904054,-0.0104074,28.9352868742927,1.09377110153326
5244.9748597,115.4113931,-474.2574148,1.2697015,-0.0103004,29.0158253637722,1.16705180274983
5246.9744689,113.5079638,-473.644845,1.2492159,-0.0101839,29.0995687512586,1.21693278074042
5248.974078,111.6172727,-472.9935993,1.2289777,-0.0100574,29.1868627104507,1.27226200597645
5250.9736872,109.7403383,-472.3045761,1.2090076,-0.0099182,29.2805851215094,1.37019528097253
5252.9732964,107.8772803,-471.5784068,1.1893144,-0.0097769,29.3776154833295,1.42318469739138
5254.9729056,106.028607,-470.8158849,1.1699064,-0.0096337,29.4780318343725,1.47780609879124
5256.9725147,104.1953053,-470.0180457,1.1507907,-0.009488,29.5842665788316,1.5689236909084
5258.9721239,102.3772927,-469.1854903,1.1319625,-0.0093431,29.6933120741795,1.6163040576226
5260.9717331,100.574973,-468.319029,1.113423,-0.0091988,29.8051581880283,1.66399331398888
5262.9713422,98.7892379,-467.4197405,1.0951788,-0.0090512,29.9222499022493,1.74873794064659
5264.9709514,97.0199015,-466.4881937,1.0772268,-0.0089028,30.0420920414885,1.79691487131911
5266.9705606,95.2672711,-465.5252097,1.0595727,-0.0087536,30.1646358524655,1.84485095452053
5268.9701698,93.5320506,-464.5318658,1.0422252,-0.0085992,30.2924002493243,1.93144159204212
5270.9697789,91.8140302,-463.5087532,1.0251841,-0.0084438,30.4230755628251,1.98389121056226
5272.9693881,90.1134059,-462.4567023,1.0084548,-0.0082878,30.5564987972437,2.0344205369204
5274.9689973,88.4306631,-461.376754,0.992043,-0.0081287,30.6950393653005,2.12187033631067
5276.9686065,86.7655956,-460.2695315,0.9759463,-0.0079702,30.8364650995615,2.17595973231448
5278.9682156,85.1183085,-459.1358593,0.9601662,-0.0078126,30.9805231584703,2.22674405113507
5280.9678248,83.4890625,-457.9766862,0.9447031,-0.0076546,31.1293006360602,2.3105872181673
5282.967434,81.8776847,-456.7926645,0.9295529,-0.0074982,31.2807933915774,2.36413123032593
5284.9670431,80.2842182,-455.5845984,0.9147141,-0.0073436,31.4346973037595,2.41351156394348
5286.9666523,78.7087034,-454.3532963,0.9001839,-0.00719,31.592846217045,2.49242139785997
5288.9662615,77.1510218,-453.0994441,0.8859581,-0.0070384,31.7535133978718,2.54491753062728
5290.9658707,75.6111798,-451.8238249,0.872034,-0.0068889,31.9163662968799,2.59271273801618
5292.9654798,74.0890051,-450.5270724,0.8584067,-0.0067411,32.0830139900402,2.66685850962088
5294.965089,72.5844444,-449.2099149,0.8450724,-0.0065957,32.2519793304339,2.71812713344724
5296.9646982,71.0974888,-447.8731208,0.8320277,-0.0064526,32.4229128610629,2.76431706388868
5298.9643074,69.6277678,-446.5171255,0.8192656,-0.0063117,32.5971985800828,2.83357289846363
5300.9639165,68.1752941,-445.1427025,0.8067828,-0.0061735,32.7735948333951,2.88335431014778
5302.9635257,66.7400646,-443.7506164,0.7945754,-0.0060377,32.9517418642667,2.92776548180579
5304.9631349,65.3215337,-442.3410924,0.782635,-0.0059046,33.1328010879439,2.99188862603508
5306.962744,63.9197672,-440.9149396,0.7709584,-0.0057742,33.3157681472314,3.0400690081929
5308.9623532,62.5347901,-439.4729365,0.7595419,-0.0056462,33.5002755780681,3.08261648486848
5310.9619624,61.1659141,-438.015103,0.7483762,-0.0055209,33.6872736111193,3.14159875437403
5312.9615716,59.813224,-436.5422513,0.7374576,-0.0054001,33.8759955815791,3.18829131531122
5314.9611807,58.4768154,-435.0552114,0.7267787,-0.0052824,34.0660633109226,3.22902932893723
5316.9607899,57.1559011,-433.5538148,0.7163344,-0.005163,34.2582296487248,3.28304879797956
